Temperature,Humidity,Sunlight,Moisture,Air Quality,Output
16,47,1,75,85,POMEGRANATE
28,51,1,64,82,ORANGE
30,74,1,29,19,MANGO
14,76,1,58,73,BANANA
22,77,1,74,189,GUAVA
22,59,1,53,50,APPLE
25,61,0,73,121,JAMUN
25,44,1,53,20,POMEGRANATE
16,49,1,56,12,POMEGRANATE
26,59,1,57,43,MOUSAMBI
29,69,1,71,76,MOUSAMBI
21,67,0,54,81,BLUEBERRY
24,61,1,16,93,MANGO
23,61,1,72,31,APPLE
33,68,1,60,105,BANANA
23,65,1,59,90,DRAGONFRUIT
28,55,1,52,160,ORANGE
29,54,0,68,52,LEMON
23,68,0,56,96,LEMON
14,64,1,59,98,PEAR
30,51,1,61,134,ORANGE
25,59,1,50,143,ORANGE
21,60,1,64,42,APPLE
16,59,1,66,23,PEAR
22,68,1,74,22,MOUSAMBI
27,67,1,74,85,ORANGE
17,56,0,71,24,STRAWBERRY
21,69,1,65,156,PEAR
21,66,1,73,38,PEAR
29,67,0,67,10,LEMON
29,65,1,69,77,BANANA
17,56,0,62,79,CHERRIES
30,60,0,60,75,BLUEBERRY
21,52,0,66,87,CHERRIES
21,57,0,77,100,STRAWBERRY
22,70,1,58,131,BANANA
17,64,0,72,15,CHERRIES
35,78,0,75,194,JAMUN
32,65,0,78,163,JAMUN
22,66,0,71,61,STRAWBERRY
23,55,1,63,144,PEAR
22,63,0,71,40,STRAWBERRY
26,66,1,18,82,MANGO
24,69,0,79,83,STRAWBERRY
23,59,0,75,36,STRAWBERRY
21,63,1,72,11,APPLE
24,60,1,52,17,MOUSAMBI
24,75,1,54,53,DRAGONFRUIT
28,51,1,70,134,ORANGE
20,70,1,63,20,DRAGONFRUIT
25,78,1,62,16,GUAVA
33,46,1,75,21,POMEGRANATE
17,74,1,72,166,KIWI
35,68,0,79,36,JAMUN
31,65,0,80,49,JAMUN
24,71,1,50,11,GUAVA
25,67,0,67,160,JAMUN
24,65,1,55,20,APPLE
32,64,0,65,189,JAMUN
31,66,1,61,133,BANANA
22,59,1,71,27,APPLE
30,61,1,16,58,MANGO
35,60,0,73,50,JAMUN
28,77,1,20,93,MANGO
21,68,1,60,39,APPLE
33,71,0,75,68,JAMUN
20,70,1,57,85,PEAR
32,56,1,69,49,GRAPE
25,64,0,74,39,CHERRIES
34,64,1,56,89,GRAPE
27,60,1,27,90,MANGO
18,65,0,56,24,BLUEBERRY
29,61,1,53,57,GRAPE
27,71,1,27,15,MANGO
22,79,1,74,45,GUAVA
28,74,1,60,16,DRAGONFRUIT
21,51,1,54,45,GRAPE
32,60,0,65,128,JAMUN
31,71,0,80,27,JAMUN
24,68,1,60,48,APPLE
20,63,0,57,71,CHERRIES
28,75,1,22,40,MANGO
20,75,1,60,24,KIWI
27,66,0,61,12,BLUEBERRY
19,57,0,71,19,STRAWBERRY
30,79,1,22,81,MANGO
21,69,1,62,45,DRAGONFRUIT
27,59,0,58,24,BLUEBERRY
30,76,1,62,70,GUAVA
20,74,1,75,52,GUAVA
19,57,1,64,64,PEAR
25,78,0,63,174,JAMUN
24,55,1,69,200,PEAR
31,63,0,66,65,JAMUN
21,63,0,65,78,CHERRIES
15,63,1,62,167,BANANA
43,63,1,57,17,GRAPE
32,43,1,58,93,POMEGRANATE
22,67,0,74,80,BLUEBERRY
25,71,1,24,82,MANGO
22,56,1,64,16,APPLE
25,64,1,54,26,DRAGONFRUIT
44,70,1,70,91,GRAPE
30,51,1,52,40,POMEGRANATE
27,63,0,63,98,BLUEBERRY
18,69,1,72,133,PEAR
23,51,1,54,83,POMEGRANATE
15,52,0,64,24,CHERRIES
25,60,0,61,114,JAMUN
22,74,1,69,73,KIWI
23,79,1,70,59,GUAVA
24,64,0,70,22,STRAWBERRY
26,51,1,57,180,ORANGE
23,65,0,57,10,CHERRIES
29,70,1,72,143,ORANGE
14,79,1,54,13,KIWI
27,75,1,64,156,GUAVA
20,66,0,52,71,LEMON
26,54,1,67,48,MOUSAMBI
30,55,1,51,42,GRAPE
27,65,1,62,85,GRAPE
16,69,1,53,36,PEAR
19,59,1,50,72,POMEGRANATE
15,53,1,72,185,PEAR
22,66,0,66,53,LEMON
17,61,1,66,39,KIWI
26,68,1,63,83,BANANA
23,60,1,60,11,APPLE
21,64,1,63,47,PEAR
25,80,0,69,55,JAMUN
19,67,0,64,67,BLUEBERRY
17,65,1,62,19,KIWI
21,68,1,67,71,MOUSAMBI
30,65,0,75,114,JAMUN
22,62,1,62,80,DRAGONFRUIT
21,62,0,80,15,STRAWBERRY
21,55,1,56,63,MOUSAMBI
21,56,0,73,96,LEMON
32,65,0,68,51,JAMUN
23,70,1,60,41,APPLE
25,56,1,62,180,ORANGE
18,67,1,57,103,PEAR
25,73,1,68,174,GUAVA
44,57,1,67,33,GRAPE
20,50,1,68,18,POMEGRANATE
24,74,1,20,55,MANGO
29,65,1,65,13,ORANGE
14,67,1,70,42,PEAR
22,58,1,66,25,APPLE
30,79,1,52,58,GUAVA
24,74,1,65,96,DRAGONFRUIT
15,50,1,64,38,PEAR
29,66,1,33,61,MANGO
35,70,0,74,21,JAMUN
22,66,1,70,193,PEAR
15,56,0,79,53,STRAWBERRY
24,65,1,70,18,GRAPE
26,70,0,58,70,LEMON
24,64,1,61,51,DRAGONFRUIT
22,63,1,52,159,PEAR
19,50,0,70,65,STRAWBERRY
43,67,1,54,83,GRAPE
21,52,1,61,39,APPLE
20,63,1,51,200,BANANA
27,77,1,56,98,GUAVA
29,65,1,55,62,GRAPE
14,69,1,59,146,KIWI
30,65,1,24,98,MANGO
30,66,0,73,33,JAMUN
29,60,1,68,163,ORANGE
22,69,0,68,44,LEMON
41,51,1,59,47,GRAPE
23,61,1,60,36,APPLE
23,74,1,59,40,KIWI
28,73,1,18,54,MANGO
33,50,1,75,97,POMEGRANATE
16,52,0,72,33,STRAWBERRY
25,72,1,61,157,GUAVA
28,74,1,66,95,DRAGONFRUIT
20,55,1,67,32,MOUSAMBI
26,60,1,50,18,DRAGONFRUIT
28,53,1,72,85,ORANGE
21,55,1,67,37,APPLE
15,61,1,67,60,PEAR
34,42,1,62,60,POMEGRANATE
20,55,0,51,28,CHERRIES
35,61,0,73,49,JAMUN
22,66,0,78,53,STRAWBERRY
21,51,0,60,25,LEMON
20,63,1,52,157,PEAR
28,59,1,55,84,MOUSAMBI
17,51,0,69,37,CHERRIES
23,53,1,51,27,APPLE
28,55,1,68,66,GRAPE
24,42,1,76,25,POMEGRANATE
33,73,1,63,61,BANANA
24,79,1,60,45,BANANA
28,60,1,58,34,MOUSAMBI
18,64,1,68,161,KIWI
27,57,1,58,123,ORANGE
25,57,1,57,48,POMEGRANATE
17,70,1,59,97,GRAPE
18,70,1,69,168,KIWI
22,60,0,53,41,BLUEBERRY
18,74,1,73,36,KIWI
22,69,0,59,100,LEMON
14,64,1,52,13,KIWI
18,58,0,57,61,CHERRIES
26,68,0,70,58,LEMON
29,77,1,65,19,GUAVA
25,68,1,29,52,MANGO
21,59,0,55,25,CHERRIES
30,50,1,67,11,ORANGE
18,56,0,66,19,CHERRIES
29,59,1,69,184,ORANGE
16,54,0,80,88,STRAWBERRY
23,65,1,70,43,DRAGONFRUIT
30,50,1,64,88,GRAPE
32,72,1,52,138,BANANA
23,71,1,53,89,DRAGONFRUIT
22,59,1,74,50,APPLE
23,56,1,62,50,APPLE
29,63,1,26,89,MANGO
35,77,0,70,128,JAMUN
29,60,0,65,14,LEMON
27,67,1,66,72,DRAGONFRUIT
32,56,1,78,92,POMEGRANATE
27,68,1,60,142,GUAVA
24,55,0,70,79,CHERRIES
21,68,1,50,97,KIWI
17,72,1,60,87,KIWI
30,61,1,54,98,DRAGONFRUIT
30,70,0,61,96,LEMON
25,65,1,66,31,DRAGONFRUIT
23,67,1,54,97,DRAGONFRUIT
44,51,1,61,88,GRAPE
35,63,1,55,69,GRAPE
28,70,1,72,103,ORANGE
24,56,0,61,15,LEMON
29,63,1,15,84,MANGO
25,68,1,71,83,ORANGE
30,70,1,50,170,GUAVA
28,67,1,65,77,MOUSAMBI
20,57,0,77,19,STRAWBERRY
28,50,1,50,94,ORANGE
34,74,1,58,50,BANANA
37,59,1,66,15,GRAPE
32,62,1,54,81,GRAPE
21,51,0,72,70,STRAWBERRY
15,78,1,54,105,BANANA
28,59,1,65,15,MOUSAMBI
22,67,1,72,45,MOUSAMBI
15,60,1,75,29,KIWI
13,72,1,63,138,BANANA
30,79,1,19,39,MANGO
15,66,1,70,157,PEAR
30,61,1,58,96,MOUSAMBI
22,58,0,53,52,CHERRIES
23,66,1,56,19,PEAR
21,57,0,71,10,STRAWBERRY
24,78,1,61,86,GUAVA
24,55,1,66,48,APPLE
23,55,1,63,47,GRAPE
23,56,1,58,89,POMEGRANATE
27,55,1,51,141,ORANGE
25,67,1,51,77,MOUSAMBI
15,68,1,71,107,KIWI
23,64,1,50,73,PEAR
25,55,1,71,49,MOUSAMBI
17,58,1,51,42,POMEGRANATE
18,66,1,73,39,KIWI
28,51,1,75,25,ORANGE
21,56,1,56,65,GRAPE
19,60,1,64,200,PEAR
16,56,0,72,51,BLUEBERRY
26,58,1,52,56,MOUSAMBI
17,58,0,54,68,BLUEBERRY
29,55,1,61,190,ORANGE
20,60,0,53,67,LEMON
25,55,1,69,182,ORANGE
20,72,1,53,166,GUAVA
21,59,0,61,21,CHERRIES
19,55,0,53,26,CHERRIES
29,74,1,68,145,BANANA
22,71,1,58,186,GUAVA
24,55,1,57,34,APPLE
22,68,1,61,15,APPLE
18,65,0,65,100,CHERRIES
36,64,1,64,109,BANANA
23,57,1,54,22,APPLE
23,64,0,70,88,LEMON
24,55,0,54,35,BLUEBERRY
23,60,1,60,111,BANANA
30,72,0,80,39,JAMUN
30,65,1,52,79,BANANA
22,69,1,73,128,PEAR
23,72,1,63,78,DRAGONFRUIT
22,64,1,55,46,APPLE
24,60,0,58,73,BLUEBERRY
40,64,1,67,40,GRAPE
23,55,0,70,91,STRAWBERRY
25,54,0,72,18,STRAWBERRY
17,59,0,60,99,CHERRIES
24,50,1,78,96,POMEGRANATE
30,75,1,56,92,DRAGONFRUIT
21,60,0,70,17,STRAWBERRY
15,62,0,60,45,CHERRIES
28,50,0,75,98,LEMON
24,63,1,67,18,APPLE
25,78,0,78,170,JAMUN
14,70,1,55,58,BANANA
30,52,1,60,27,MOUSAMBI
23,76,1,63,188,BANANA
26,61,0,64,138,JAMUN
25,55,1,50,34,GRAPE
21,51,1,76,56,POMEGRANATE
14,78,1,53,108,KIWI
21,55,1,60,17,APPLE
29,65,0,55,81,LEMON
15,64,1,62,137,BANANA
31,50,1,51,18,POMEGRANATE
25,65,1,63,171,GUAVA
16,51,0,67,30,CHERRIES
26,65,1,59,35,ORANGE
24,75,1,67,22,KIWI
22,62,1,72,91,MOUSAMBI
41,50,1,62,22,GRAPE
26,61,1,74,196,ORANGE
25,51,0,68,40,CHERRIES
19,56,0,54,93,BLUEBERRY
25,60,1,26,86,MANGO
33,47,1,53,85,POMEGRANATE
22,57,1,70,37,APPLE
30,61,1,61,31,BANANA
28,52,1,66,73,ORANGE
24,68,1,53,22,DRAGONFRUIT
28,60,1,55,14,GUAVA
30,52,1,80,64,POMEGRANATE
22,57,1,66,38,MOUSAMBI
29,61,1,56,58,MOUSAMBI
30,59,1,61,20,POMEGRANATE
15,60,0,57,81,CHERRIES
28,54,1,57,60,MOUSAMBI
19,69,0,73,89,STRAWBERRY
32,54,1,62,99,POMEGRANATE
26,68,0,64,23,LEMON
29,63,0,78,128,JAMUN
28,66,1,62,131,GUAVA
20,80,1,55,90,BANANA
39,54,1,65,43,GRAPE
22,67,0,79,92,STRAWBERRY
21,51,0,56,38,CHERRIES
44,67,1,60,34,GRAPE
24,58,0,70,87,CHERRIES
24,69,1,69,14,DRAGONFRUIT
24,59,1,72,13,APPLE
14,76,1,69,115,KIWI
25,74,0,71,48,JAMUN
27,67,1,62,84,DRAGONFRUIT
21,51,0,69,89,CHERRIES
20,61,1,70,14,DRAGONFRUIT
31,48,1,64,42,POMEGRANATE
26,66,1,67,119,GUAVA
23,68,0,80,51,STRAWBERRY
25,64,1,58,96,ORANGE
16,60,1,67,118,BANANA
20,61,1,58,131,KIWI
21,50,0,54,54,CHERRIES
15,62,0,52,13,CHERRIES
23,52,1,64,10,APPLE
23,63,1,69,34,MOUSAMBI
17,66,1,60,127,KIWI
17,74,1,61,43,KIWI
22,77,1,60,139,BANANA
21,53,1,73,134,PEAR
26,67,1,65,176,ORANGE
28,64,1,26,17,MANGO
44,66,1,59,45,GRAPE
29,63,1,54,94,MOUSAMBI
21,49,1,58,68,POMEGRANATE
30,56,1,54,57,ORANGE
21,65,0,78,50,STRAWBERRY
28,69,0,67,42,JAMUN
26,64,1,51,68,DRAGONFRUIT
20,63,1,55,23,DRAGONFRUIT
30,61,1,33,34,MANGO
28,78,1,53,25,DRAGONFRUIT
23,65,1,68,33,APPLE
16,67,0,80,29,STRAWBERRY
17,63,1,54,64,BANANA
29,68,1,58,174,BANANA
34,73,0,75,22,JAMUN
27,59,1,63,85,MOUSAMBI
25,63,1,24,20,MANGO
27,80,1,57,61,DRAGONFRUIT
35,45,1,59,58,POMEGRANATE
19,65,1,73,169,KIWI
27,70,1,55,171,ORANGE
40,65,1,67,70,GRAPE
25,80,1,20,17,MANGO
23,59,1,54,15,APPLE
26,68,0,80,148,JAMUN
26,80,1,23,37,MANGO
22,52,1,62,11,APPLE
14,58,1,68,176,PEAR
22,70,1,68,147,KIWI
39,50,1,57,97,GRAPE
20,64,1,65,36,PEAR
27,57,1,66,97,ORANGE
25,75,0,74,122,JAMUN
29,74,0,79,172,JAMUN
30,51,1,68,79,MOUSAMBI
22,71,1,72,22,KIWI
45,57,1,55,65,GRAPE
22,64,0,70,11,STRAWBERRY
15,41,1,73,27,POMEGRANATE
22,77,1,50,89,DRAGONFRUIT
35,55,1,54,68,POMEGRANATE
23,58,0,57,16,LEMON
23,60,0,59,90,LEMON
21,61,1,67,191,GUAVA
24,50,1,67,95,PEAR
24,67,0,73,46,STRAWBERRY
21,61,0,66,74,BLUEBERRY
21,67,1,61,191,GUAVA
21,50,0,67,78,LEMON
21,69,1,54,64,PEAR
30,64,1,61,46,GUAVA
28,64,0,70,88,BLUEBERRY
25,78,1,52,54,BANANA
22,55,0,55,83,BLUEBERRY
36,60,1,66,79,GRAPE
29,69,0,53,30,LEMON
26,61,1,70,160,BANANA
27,70,1,31,74,MANGO
22,55,1,63,18,APPLE
22,67,1,66,136,PEAR
24,80,1,22,83,MANGO
25,68,0,78,27,STRAWBERRY
22,70,0,53,91,LEMON
26,78,1,58,69,DRAGONFRUIT
24,50,1,64,40,APPLE
29,53,1,56,21,MOUSAMBI
37,63,1,57,97,BANANA
22,55,1,60,14,APPLE
20,76,1,52,42,KIWI
30,66,0,73,43,BLUEBERRY
21,55,0,66,34,CHERRIES
22,63,0,62,20,CHERRIES
21,50,0,75,10,STRAWBERRY
15,52,0,63,33,CHERRIES
23,66,0,72,65,STRAWBERRY
22,70,1,74,91,MOUSAMBI
28,64,1,65,188,GUAVA
25,69,0,55,57,LEMON
26,70,1,69,33,GRAPE
26,68,1,57,19,MOUSAMBI
14,63,1,54,158,KIWI
24,59,0,73,89,STRAWBERRY
25,76,1,16,47,MANGO
24,63,1,55,39,APPLE
27,54,1,71,73,MOUSAMBI
29,73,1,71,137,GUAVA
21,65,0,52,44,CHERRIES
21,43,1,80,72,POMEGRANATE
21,53,1,62,48,APPLE
23,63,0,80,21,STRAWBERRY
26,61,1,56,71,ORANGE
24,70,0,79,54,STRAWBERRY
26,76,1,55,17,DRAGONFRUIT
30,78,1,24,77,MANGO
23,61,0,52,45,LEMON
26,73,1,60,61,DRAGONFRUIT
18,53,1,52,47,GRAPE
29,65,1,30,46,MANGO
24,66,1,70,14,KIWI
26,54,0,62,90,BLUEBERRY
18,52,0,69,12,BLUEBERRY
28,61,1,57,28,ORANGE
24,69,1,63,13,APPLE
30,74,1,22,90,MANGO
18,59,1,71,24,PEAR
17,67,0,78,14,STRAWBERRY
20,72,1,69,58,GUAVA
28,62,0,67,66,LEMON
22,50,1,75,39,APPLE
19,56,0,74,53,CHERRIES
24,77,1,75,151,GUAVA
38,59,1,50,96,GRAPE
27,60,1,66,150,ORANGE
31,51,1,73,25,POMEGRANATE
32,73,0,69,131,JAMUN
25,66,1,65,51,MOUSAMBI
23,65,1,54,44,APPLE
17,42,1,62,100,POMEGRANATE
28,54,1,56,171,ORANGE
20,53,0,74,80,STRAWBERRY
25,62,0,73,36,BLUEBERRY
30,76,1,64,155,GUAVA
15,66,1,58,94,KIWI
21,59,0,57,39,LEMON
24,80,1,66,58,GUAVA
25,52,0,50,94,CHERRIES
20,51,1,55,33,POMEGRANATE
26,56,0,72,50,BLUEBERRY
21,50,0,52,54,CHERRIES
26,47,1,57,37,POMEGRANATE
21,66,0,75,55,LEMON
30,71,1,31,43,MANGO
24,68,1,57,199,GUAVA
22,68,1,64,54,GRAPE
45,52,1,68,36,GRAPE
30,68,1,68,10,DRAGONFRUIT
21,74,1,71,176,KIWI
18,64,1,59,29,GRAPE
23,61,0,76,74,STRAWBERRY
33,62,0,75,60,JAMUN
28,62,1,64,71,BANANA
27,67,1,54,110,GUAVA
29,58,0,66,56,BLUEBERRY
32,72,1,59,103,BANANA
16,61,0,79,79,STRAWBERRY
23,60,0,74,88,LEMON
30,44,1,66,51,POMEGRANATE
17,71,1,60,92,BANANA
30,67,1,71,92,ORANGE
20,74,1,69,48,GUAVA
26,51,0,72,10,BLUEBERRY
40,55,1,66,100,GRAPE
24,65,1,72,26,APPLE
30,58,1,61,99,MOUSAMBI
28,62,1,52,62,MOUSAMBI
15,66,0,73,16,STRAWBERRY
27,50,0,59,64,LEMON
22,68,0,79,40,STRAWBERRY
23,54,1,67,18,PEAR
15,60,0,53,28,CHERRIES
27,65,1,66,137,BANANA
27,59,1,57,40,ORANGE
30,69,0,72,92,BLUEBERRY
14,60,1,56,42,KIWI
20,73,1,56,78,DRAGONFRUIT
16,65,1,64,100,GRAPE
30,65,1,52,153,ORANGE
30,56,1,65,83,ORANGE
25,61,0,55,94,BLUEBERRY
24,54,0,75,63,STRAWBERRY
20,52,1,73,90,PEAR
13,79,1,53,134,BANANA
35,58,1,53,82,GRAPE
22,62,0,70,33,LEMON
23,66,1,65,29,DRAGONFRUIT
17,53,1,68,169,PEAR
29,73,1,25,59,MANGO
28,68,1,51,176,GUAVA
25,57,0,73,89,CHERRIES
24,77,1,70,191,BANANA
22,62,1,54,42,APPLE
15,71,1,61,110,KIWI
24,78,1,50,98,BANANA
26,64,1,69,154,ORANGE
15,50,0,62,99,CHERRIES
16,65,1,53,124,KIWI
21,60,1,52,80,GRAPE
21,50,0,65,13,CHERRIES
36,52,1,53,65,GRAPE
25,60,0,54,20,LEMON
21,73,1,72,170,KIWI
30,56,1,60,174,ORANGE
22,68,1,52,68,PEAR
21,64,1,59,176,KIWI
18,57,0,70,75,STRAWBERRY
14,55,1,75,89,PEAR
28,61,1,73,148,ORANGE
17,75,1,52,51,KIWI
16,49,1,51,84,POMEGRANATE
17,73,1,63,95,KIWI
38,63,1,57,193,BANANA
30,74,1,62,69,DRAGONFRUIT
19,64,1,71,73,KIWI
21,57,1,68,25,APPLE
25,65,1,25,79,MANGO
29,69,1,66,71,DRAGONFRUIT
22,73,1,59,134,BANANA
24,73,1,34,47,MANGO
21,57,0,60,24,LEMON
23,58,1,63,78,GRAPE
23,74,1,70,96,GUAVA
22,53,1,60,26,POMEGRANATE
26,64,1,74,192,ORANGE
15,55,0,70,14,CHERRIES
25,71,0,76,114,JAMUN
29,63,1,53,50,GUAVA
24,57,1,52,19,PEAR
25,56,0,57,45,LEMON
18,63,0,72,99,STRAWBERRY
24,77,1,56,84,DRAGONFRUIT
29,61,1,73,49,ORANGE
25,74,1,20,34,MANGO
25,66,1,54,45,ORANGE
25,63,1,33,16,MANGO
25,55,0,71,65,LEMON
19,59,0,58,38,CHERRIES
22,77,1,75,108,KIWI
20,60,1,74,19,PEAR
80,53,1,2,35,Lemon
82,51,1,18,52,Lemon
80,48,1,5,43,Lemon
81,47,1,33,49,Lemon
82,50,1,31,51,Lemon
83,50,1,44,40,Lemon
79,45,1,30,48,Lemon
78,52,1,50,50,Lemon
84,53,1,17,35,Lemon
77,51,1,10,40,Lemon
85,51,1,9,39,Lemon
82,50,1,50,47,Lemon
83,50,1,4,44,Lemon
80,52,1,5,45,Lemon
86,47,1,41,45,Lemon
79,50,1,30,49,Lemon
77,49,1,24,53,Lemon
82,45,1,34,35,Lemon
82,49,1,32,51,Lemon
83,49,1,31,54,Lemon
85,47,1,34,47,Lemon
83,52,1,43,41,Lemon
78,53,1,41,43,Lemon
78,45,1,27,37,Lemon
84,55,1,46,37,Lemon
77,46,1,0,39,Lemon
79,48,1,22,46,Lemon
81,47,1,49,37,Lemon
84,45,1,42,37,Lemon
85,47,1,47,42,Lemon
78,51,1,26,41,Lemon
78,51,1,37,39,Lemon
77,50,1,49,38,Lemon
86,54,1,12,49,Lemon
83,53,1,8,43,Lemon
82,53,1,27,37,Lemon
83,49,1,48,48,Lemon
82,55,1,29,51,Lemon
80,45,1,17,38,Lemon
82,47,1,25,47,Lemon
78,47,1,49,51,Lemon
83,53,1,9,53,Lemon
85,52,1,15,54,Lemon
77,53,1,31,45,Lemon
85,54,1,2,47,Lemon
81,46,1,18,35,Lemon
80,53,1,22,36,Lemon
77,50,1,24,42,Lemon
79,47,1,38,38,Lemon
77,54,1,28,43,Lemon
79,46,1,35,52,Lemon
83,49,1,0,37,Lemon
83,52,1,17,48,Lemon
86,52,1,26,36,Lemon
84,51,1,49,41,Lemon
82,46,1,3,48,Lemon
77,48,1,29,49,Lemon
77,52,1,46,46,Lemon
85,47,1,12,40,Lemon
81,48,1,20,51,Lemon
77,55,1,47,40,Lemon
86,48,1,4,43,Lemon
85,45,1,44,47,Lemon
77,46,1,25,52,Lemon
81,49,1,23,35,Lemon
77,47,1,18,41,Lemon
81,48,1,25,44,Lemon
80,51,1,41,51,Lemon
84,47,1,21,48,Lemon
86,50,1,40,50,Lemon
86,51,1,7,45,Lemon
86,46,1,3,47,Lemon
84,46,1,47,35,Lemon
82,49,1,33,46,Lemon
86,54,1,22,52,Lemon
85,52,1,29,43,Lemon
80,45,1,21,43,Lemon
85,46,1,31,41,Lemon
81,52,1,49,50,Lemon
82,45,1,4,36,Lemon
85,49,1,4,45,Lemon
80,51,1,1,54,Lemon
78,47,1,9,50,Lemon
79,54,1,11,38,Lemon
84,52,1,49,53,Lemon
84,52,1,17,40,Lemon
77,48,1,15,49,Lemon
82,54,1,3,50,Lemon
79,48,1,36,47,Lemon
80,46,1,46,55,Lemon
81,54,1,23,51,Lemon
86,52,1,0,43,Lemon
81,48,1,22,47,Lemon
82,49,1,25,40,Lemon
78,53,1,11,48,Lemon
85,53,1,3,54,Lemon
83,55,1,11,45,Lemon
81,52,1,29,36,Lemon
79,50,1,41,47,Lemon
80,47,1,20,36,Lemon
78,45,1,45,35,Lemon
79,50,1,18,51,Lemon
81,51,1,2,46,Lemon
86,48,1,7,50,Lemon
86,51,1,2,51,Lemon
81,46,1,35,35,Lemon
85,55,1,50,44,Lemon
84,48,1,26,47,Lemon
80,47,1,39,41,Lemon
81,49,1,15,52,Lemon
84,53,1,35,55,Lemon
78,54,1,31,45,Lemon
77,45,1,39,42,Lemon
83,52,1,36,44,Lemon
85,53,1,48,44,Lemon
82,51,1,21,50,Lemon
79,52,1,0,36,Lemon
77,50,1,17,50,Lemon
84,50,1,30,43,Lemon
80,49,1,22,53,Lemon
78,55,1,21,44,Lemon
77,51,1,16,43,Lemon
81,48,1,9,47,Lemon
78,52,1,4,35,Lemon
83,51,1,40,40,Lemon
81,53,1,35,50,Lemon
86,49,1,44,54,Lemon
83,51,1,14,55,Lemon
85,49,1,5,48,Lemon
85,46,1,13,54,Lemon
86,55,1,25,46,Lemon
86,45,1,13,41,Lemon
84,49,1,3,41,Lemon
83,47,1,26,52,Lemon
85,55,1,26,43,Lemon
79,51,1,40,38,Lemon
77,49,1,22,43,Lemon
86,47,1,9,54,Lemon
78,54,1,47,43,Lemon
86,49,1,22,54,Lemon
84,55,1,26,51,Lemon
79,53,1,14,41,Lemon
86,55,1,12,40,Lemon
83,48,1,49,49,Lemon
77,48,1,30,47,Lemon
78,53,1,27,40,Lemon
80,53,1,0,51,Lemon
80,45,1,23,39,Lemon
78,46,1,25,38,Lemon
83,54,1,16,48,Lemon
77,53,1,44,41,Lemon
83,46,1,9,55,Lemon
81,53,1,30,48,Lemon
79,53,1,44,42,Lemon
86,50,1,41,40,Lemon
82,49,1,11,39,Lemon
79,54,1,0,52,Lemon
82,49,1,28,36,Lemon
79,45,1,43,39,Lemon
86,54,1,41,43,Lemon
86,48,1,1,48,Lemon
79,55,1,15,35,Lemon
85,55,1,1,44,Lemon
84,52,1,25,37,Lemon
85,53,1,28,43,Lemon
86,46,1,6,52,Lemon
80,55,1,50,45,Lemon
83,55,1,22,41,Lemon
84,50,1,20,52,Lemon
77,51,1,32,41,Lemon
85,53,1,34,46,Lemon
81,48,1,26,46,Lemon
81,52,1,26,54,Lemon
78,45,1,41,40,Lemon
78,51,1,38,37,Lemon
82,53,1,24,43,Lemon
79,45,1,7,37,Lemon
78,52,1,49,35,Lemon
84,51,1,8,39,Lemon
77,55,1,10,52,Lemon
83,47,1,18,37,Lemon
79,48,1,4,37,Lemon
83,47,1,48,40,Lemon
80,55,1,5,46,Lemon
83,50,1,45,46,Lemon
78,53,1,39,39,Lemon
78,52,1,40,45,Lemon
79,54,1,19,44,Lemon
86,54,1,12,51,Lemon
82,53,1,10,53,Lemon
79,55,1,40,52,Lemon
86,48,1,4,51,Lemon
85,48,1,27,36,Lemon
82,55,1,19,43,Lemon
79,48,1,37,38,Lemon
78,48,1,20,41,Lemon
84,48,1,38,50,Lemon
81,51,1,13,37,Lemon
78,49,1,30,37,Lemon
84,50,1,18,52,Lemon
85,45,1,2,48,Lemon
81,51,1,33,37,Lemon
81,46,1,22,45,Lemon
77,49,1,26,44,Lemon
77,47,1,22,42,Lemon
78,52,1,17,39,Lemon
78,46,1,13,52,Lemon
82,48,1,21,43,Lemon
81,47,1,40,42,Lemon
84,55,1,41,38,Lemon
82,52,1,7,42,Lemon
84,55,1,1,49,Lemon
80,52,1,47,36,Lemon
86,45,1,16,35,Lemon
86,45,1,13,47,Lemon
83,45,1,43,45,Lemon
84,50,1,15,40,Lemon
84,45,1,4,51,Lemon
84,51,1,3,44,Lemon
77,47,1,36,40,Lemon
83,48,1,48,45,Lemon
82,51,1,37,45,Lemon
85,54,1,30,44,Lemon
78,54,1,14,45,Lemon
80,46,1,33,40,Lemon
77,55,1,20,55,Lemon
80,55,1,15,51,Lemon
77,51,1,44,43,Lemon
84,51,1,36,36,Lemon
83,45,1,50,43,Lemon
86,45,1,41,39,Lemon
82,46,1,28,47,Lemon
81,54,1,10,48,Lemon
86,55,1,26,46,Lemon
77,48,1,29,47,Lemon
79,51,1,48,46,Lemon
80,46,1,29,38,Lemon
85,47,1,33,46,Lemon
81,50,1,6,38,Lemon
78,49,1,50,36,Lemon
77,51,1,40,35,Lemon
82,51,1,27,44,Lemon
86,54,1,29,36,Lemon
80,51,1,1,36,Lemon
79,54,1,7,52,Lemon
86,48,1,8,42,Lemon
79,53,1,40,55,Lemon
81,53,1,37,50,Lemon
79,53,1,11,44,Lemon
77,48,1,42,50,Lemon
86,47,1,13,53,Lemon
78,51,1,15,39,Lemon
86,48,1,18,53,Lemon
83,50,1,43,40,Lemon
84,51,1,44,39,Lemon
82,45,1,13,55,Lemon
83,51,1,42,47,Lemon
84,55,1,29,45,Lemon
